Driver,LapNumber,LapTime,IsPersonalBest,LapStartTime_seconds,LapFinishTime_seconds,LapStartTime_KST,LapFinishTime_KST
PER,4.0,0 days 00:01:23.398000,False,3768.46,3851.858,2024-03-24 14:02:48.460,2024-03-24 14:04:11.858
PER,5.0,0 days 00:01:23.364000,False,3851.858,3935.222,2024-03-24 14:04:11.858,2024-03-24 14:05:35.222
PER,6.0,0 days 00:01:23.024000,True,3935.222,4018.246,2024-03-24 14:05:35.222,2024-03-24 14:06:58.246
PER,7.0,0 days 00:01:22.804000,True,4018.246,4101.05,2024-03-24 14:06:58.246,2024-03-24 14:08:21.050
PER,8.0,0 days 00:01:23.048000,False,4101.05,4184.098,2024-03-24 14:08:21.050,2024-03-24 14:09:44.098
PER,9.0,0 days 00:01:22.970000,False,4184.098,4267.068,2024-03-24 14:09:44.098,2024-03-24 14:11:07.068
PER,10.0,0 days 00:01:22.680000,True,4267.068,4349.748,2024-03-24 14:11:07.068,2024-03-24 14:12:29.747
PER,11.0,0 days 00:01:22.921000,False,4349.748,4432.669,2024-03-24 14:12:29.747,2024-03-24 14:13:52.669
PER,12.0,0 days 00:01:23.704000,False,4432.669,4516.373,2024-03-24 14:13:52.669,2024-03-24 14:15:16.373
PER,13.0,0 days 00:01:23.664000,False,4516.373,4600.037,2024-03-24 14:15:16.373,2024-03-24 14:16:40.037
PER,14.0,0 days 00:01:38.693000,False,4600.037,4698.73,2024-03-24 14:16:40.037,2024-03-24 14:18:18.730
PER,15.0,0 days 00:01:27.909000,False,4698.73,4786.639,2024-03-24 14:18:18.730,2024-03-24 14:19:46.639
PER,16.0,0 days 00:01:24.122000,False,4786.639,4870.761,2024-03-24 14:19:46.639,2024-03-24 14:21:10.761
PER,17.0,0 days 00:01:43.836000,False,4870.761,4974.597,2024-03-24 14:21:10.761,2024-03-24 14:22:54.597
PER,18.0,0 days 00:01:24.269000,False,4974.597,5058.866,2024-03-24 14:22:54.597,2024-03-24 14:24:18.866
PER,19.0,0 days 00:01:21.840000,True,5058.866,5140.706,2024-03-24 14:24:18.866,2024-03-24 14:25:40.706
PER,20.0,0 days 00:01:21.711000,True,5140.706,5222.417,2024-03-24 14:25:40.706,2024-03-24 14:27:02.417
PER,21.0,0 days 00:01:22.051000,False,5222.417,5304.468,2024-03-24 14:27:02.417,2024-03-24 14:28:24.468
PER,22.0,0 days 00:01:21.869000,False,5304.468,5386.337,2024-03-24 14:28:24.468,2024-03-24 14:29:46.337
PER,23.0,0 days 00:01:21.849000,False,5386.337,5468.186,2024-03-24 14:29:46.337,2024-03-24 14:31:08.186
PER,24.0,0 days 00:01:21.527000,True,5468.186,5549.713,2024-03-24 14:31:08.186,2024-03-24 14:32:29.713
PER,25.0,0 days 00:01:21.495000,True,5549.713,5631.208,2024-03-24 14:32:29.713,2024-03-24 14:33:51.208
PER,26.0,0 days 00:01:22.246000,False,5631.208,5713.454,2024-03-24 14:33:51.208,2024-03-24 14:35:13.454
PER,27.0,0 days 00:01:21.557000,False,5713.454,5795.011,2024-03-24 14:35:13.454,2024-03-24 14:36:35.011
